date,year,document_type,keyword,count,frequency
2012-12-12,2012,statement,inflation,9,0.010477299185098952
2012-12-12,2012,statement,employment,4,0.004656577415599534
2012-12-12,2012,statement,unemployment,2,0.002328288707799767
2012-12-12,2012,statement,labor market,3,0.0034924330616996507
2012-12-12,2012,statement,risks,1,0.0011641443538998836
2012-12-12,2012,statement,uncertainty,0,0.0
2012-12-12,2012,statement,financial conditions,1,0.0011641443538998836
2012-12-12,2012,statement,growth,2,0.002328288707799767
2012-12-12,2012,statement,recession,0,0.0
2013-01-30,2013,statement,inflation,10,0.012239902080783354
2013-01-30,2013,statement,employment,4,0.004895960832313341
2013-01-30,2013,statement,unemployment,3,0.0036719706242350062
2013-01-30,2013,statement,labor market,2,0.0024479804161566705
2013-01-30,2013,statement,risks,2,0.0024479804161566705
2013-01-30,2013,statement,uncertainty,0,0.0
2013-01-30,2013,statement,financial conditions,1,0.0012239902080783353
2013-01-30,2013,statement,growth,2,0.0024479804161566705
2013-01-30,2013,statement,recession,0,0.0
2013-03-20,2013,statement,inflation,10,0.012285012285012284
2013-03-20,2013,statement,employment,3,0.0036855036855036856
2013-03-20,2013,statement,unemployment,3,0.0036855036855036856
2013-03-20,2013,statement,labor market,3,0.0036855036855036856
2013-03-20,2013,statement,risks,2,0.002457002457002457
2013-03-20,2013,statement,uncertainty,0,0.0
2013-03-20,2013,statement,financial conditions,1,0.0012285012285012285
2013-03-20,2013,statement,growth,2,0.002457002457002457
2013-03-20,2013,statement,recession,0,0.0
2013-05-01,2013,statement,inflation,11,0.013095238095238096
2013-05-01,2013,statement,employment,3,0.0035714285714285713
2013-05-01,2013,statement,unemployment,3,0.0035714285714285713
2013-05-01,2013,statement,labor market,4,0.004761904761904762
2013-05-01,2013,statement,risks,2,0.002380952380952381
2013-05-01,2013,statement,uncertainty,0,0.0
2013-05-01,2013,statement,financial conditions,1,0.0011904761904761906
2013-05-01,2013,statement,growth,2,0.002380952380952381
2013-05-01,2013,statement,recession,0,0.0
2013-06-19,2013,statement,inflation,13,0.014976958525345621
2013-06-19,2013,statement,employment,3,0.0034562211981566822
2013-06-19,2013,statement,unemployment,3,0.0034562211981566822
2013-06-19,2013,statement,labor market,5,0.00576036866359447
2013-06-19,2013,statement,risks,2,0.002304147465437788
2013-06-19,2013,statement,uncertainty,0,0.0
2013-06-19,2013,statement,financial conditions,1,0.001152073732718894
2013-06-19,2013,statement,growth,2,0.002304147465437788
2013-06-19,2013,statement,recession,0,0.0
2013-07-31,2013,statement,inflation,12,0.013777267508610792
2013-07-31,2013,statement,employment,3,0.003444316877152698
2013-07-31,2013,statement,unemployment,3,0.003444316877152698
2013-07-31,2013,statement,labor market,5,0.0057405281285878304
2013-07-31,2013,statement,risks,3,0.003444316877152698
2013-07-31,2013,statement,uncertainty,0,0.0
2013-07-31,2013,statement,financial conditions,1,0.001148105625717566
2013-07-31,2013,statement,growth,2,0.002296211251435132
2013-07-31,2013,statement,recession,0,0.0
2013-09-18,2013,statement,inflation,12,0.012371134020618556
2013-09-18,2013,statement,employment,3,0.003092783505154639
2013-09-18,2013,statement,unemployment,3,0.003092783505154639
2013-09-18,2013,statement,labor market,7,0.007216494845360825
2013-09-18,2013,statement,risks,3,0.003092783505154639
2013-09-18,2013,statement,uncertainty,0,0.0
2013-09-18,2013,statement,financial conditions,2,0.002061855670103093
2013-09-18,2013,statement,growth,2,0.002061855670103093
2013-09-18,2013,statement,recession,0,0.0
2013-10-30,2013,statement,inflation,12,0.012658227848101266
2013-10-30,2013,statement,employment,3,0.0031645569620253164
2013-10-30,2013,statement,unemployment,3,0.0031645569620253164
2013-10-30,2013,statement,labor market,6,0.006329113924050633
2013-10-30,2013,statement,risks,3,0.0031645569620253164
2013-10-30,2013,statement,uncertainty,0,0.0
2013-10-30,2013,statement,financial conditions,1,0.0010548523206751054
2013-10-30,2013,statement,growth,2,0.002109704641350211
2013-10-30,2013,statement,recession,0,0.0
2013-12-18,2013,statement,inflation,15,0.01431297709923664
2013-12-18,2013,statement,employment,4,0.003816793893129771
2013-12-18,2013,statement,unemployment,5,0.004770992366412214
2013-12-18,2013,statement,labor market,8,0.007633587786259542
2013-12-18,2013,statement,risks,2,0.0019083969465648854
2013-12-18,2013,statement,uncertainty,0,0.0
2013-12-18,2013,statement,financial conditions,1,0.0009541984732824427
2013-12-18,2013,statement,growth,3,0.0028625954198473282
2013-12-18,2013,statement,recession,0,0.0
2014-01-29,2014,statement,inflation,14,0.013847675568743818
2014-01-29,2014,statement,employment,4,0.003956478733926805
2014-01-29,2014,statement,unemployment,4,0.003956478733926805
2014-01-29,2014,statement,labor market,8,0.00791295746785361
2014-01-29,2014,statement,risks,2,0.0019782393669634025
2014-01-29,2014,statement,uncertainty,0,0.0
2014-01-29,2014,statement,financial conditions,1,0.0009891196834817012
2014-01-29,2014,statement,growth,2,0.0019782393669634025
2014-01-29,2014,statement,recession,0,0.0
2014-03-19,2014,statement,inflation,16,0.015122873345935728
2014-03-19,2014,statement,employment,6,0.005671077504725898
2014-03-19,2014,statement,unemployment,2,0.001890359168241966
2014-03-19,2014,statement,labor market,9,0.008506616257088847
2014-03-19,2014,statement,risks,2,0.001890359168241966
2014-03-19,2014,statement,uncertainty,1,0.000945179584120983
2014-03-19,2014,statement,financial conditions,1,0.000945179584120983
2014-03-19,2014,statement,growth,2,0.001890359168241966
2014-03-19,2014,statement,recession,0,0.0
2014-04-30,2014,statement,inflation,15,0.015090543259557344
2014-04-30,2014,statement,employment,6,0.006036217303822937
2014-04-30,2014,statement,unemployment,1,0.001006036217303823
2014-04-30,2014,statement,labor market,9,0.009054325955734407
2014-04-30,2014,statement,risks,2,0.002012072434607646
2014-04-30,2014,statement,uncertainty,0,0.0
2014-04-30,2014,statement,financial conditions,1,0.001006036217303823
2014-04-30,2014,statement,growth,2,0.002012072434607646
2014-04-30,2014,statement,recession,0,0.0
2014-06-18,2014,statement,inflation,15,0.01529051987767584
2014-06-18,2014,statement,employment,6,0.0061162079510703364
2014-06-18,2014,statement,unemployment,1,0.0010193679918450561
2014-06-18,2014,statement,labor market,9,0.009174311926605505
2014-06-18,2014,statement,risks,2,0.0020387359836901123
2014-06-18,2014,statement,uncertainty,0,0.0
2014-06-18,2014,statement,financial conditions,1,0.0010193679918450561
2014-06-18,2014,statement,growth,2,0.0020387359836901123
2014-06-18,2014,statement,recession,0,0.0
2014-07-30,2014,statement,inflation,14,0.01352657004830918
2014-07-30,2014,statement,employment,6,0.005797101449275362
2014-07-30,2014,statement,unemployment,1,0.000966183574879227
2014-07-30,2014,statement,labor market,10,0.00966183574879227
2014-07-30,2014,statement,risks,1,0.000966183574879227
2014-07-30,2014,statement,uncertainty,0,0.0
2014-07-30,2014,statement,financial conditions,1,0.000966183574879227
2014-07-30,2014,statement,growth,2,0.001932367149758454
2014-07-30,2014,statement,recession,0,0.0
2014-09-17,2014,statement,inflation,14,0.012987012987012988
2014-09-17,2014,statement,employment,6,0.0055658627087198514
2014-09-17,2014,statement,unemployment,1,0.0009276437847866419
2014-09-17,2014,statement,labor market,10,0.00927643784786642
2014-09-17,2014,statement,risks,1,0.0009276437847866419
2014-09-17,2014,statement,uncertainty,0,0.0
2014-09-17,2014,statement,financial conditions,1,0.0009276437847866419
2014-09-17,2014,statement,growth,1,0.0009276437847866419
2014-09-17,2014,statement,recession,0,0.0
2014-10-29,2014,statement,inflation,17,0.018826135105204873
2014-10-29,2014,statement,employment,7,0.007751937984496124
2014-10-29,2014,statement,unemployment,1,0.0011074197120708748
2014-10-29,2014,statement,labor market,6,0.006644518272425249
2014-10-29,2014,statement,risks,1,0.0011074197120708748
2014-10-29,2014,statement,uncertainty,0,0.0
2014-10-29,2014,statement,financial conditions,1,0.0011074197120708748
2014-10-29,2014,statement,growth,0,0.0
2014-10-29,2014,statement,recession,0,0.0
2014-12-17,2014,statement,inflation,16,0.017660044150110375
2014-12-17,2014,statement,employment,6,0.006622516556291391
2014-12-17,2014,statement,unemployment,1,0.0011037527593818985
2014-12-17,2014,statement,labor market,6,0.006622516556291391
2014-12-17,2014,statement,risks,1,0.0011037527593818985
2014-12-17,2014,statement,uncertainty,0,0.0
2014-12-17,2014,statement,financial conditions,1,0.0011037527593818985
2014-12-17,2014,statement,growth,0,0.0
2014-12-17,2014,statement,recession,0,0.0
2015-01-28,2015,statement,inflation,12,0.016216216216216217
2015-01-28,2015,statement,employment,6,0.008108108108108109
2015-01-28,2015,statement,unemployment,1,0.0013513513513513514
2015-01-28,2015,statement,labor market,6,0.008108108108108109
2015-01-28,2015,statement,risks,1,0.0013513513513513514
2015-01-28,2015,statement,uncertainty,0,0.0
2015-01-28,2015,statement,financial conditions,1,0.0013513513513513514
2015-01-28,2015,statement,growth,0,0.0
2015-01-28,2015,statement,recession,0,0.0
2015-03-18,2015,statement,inflation,12,0.015915119363395226
2015-03-18,2015,statement,employment,5,0.006631299734748011
2015-03-18,2015,statement,unemployment,1,0.001326259946949602
2015-03-18,2015,statement,labor market,7,0.009283819628647215
2015-03-18,2015,statement,risks,1,0.001326259946949602
2015-03-18,2015,statement,uncertainty,0,0.0
2015-03-18,2015,statement,financial conditions,1,0.001326259946949602
2015-03-18,2015,statement,growth,2,0.002652519893899204
2015-03-18,2015,statement,recession,0,0.0
2015-04-29,2015,statement,inflation,12,0.016415868673050615
2015-04-29,2015,statement,employment,6,0.008207934336525308
2015-04-29,2015,statement,unemployment,1,0.0013679890560875513
2015-04-29,2015,statement,labor market,6,0.008207934336525308
2015-04-29,2015,statement,risks,1,0.0013679890560875513
2015-04-29,2015,statement,uncertainty,0,0.0
2015-04-29,2015,statement,financial conditions,1,0.0013679890560875513
2015-04-29,2015,statement,growth,3,0.004103967168262654
2015-04-29,2015,statement,recession,0,0.0
2015-06-17,2015,statement,inflation,12,0.01675977653631285
2015-06-17,2015,statement,employment,5,0.006983240223463687
2015-06-17,2015,statement,unemployment,1,0.0013966480446927375
2015-06-17,2015,statement,labor market,6,0.008379888268156424
2015-06-17,2015,statement,risks,1,0.0013966480446927375
2015-06-17,2015,statement,uncertainty,0,0.0
2015-06-17,2015,statement,financial conditions,1,0.0013966480446927375
2015-06-17,2015,statement,growth,1,0.0013966480446927375
2015-06-17,2015,statement,recession,0,0.0
2015-07-29,2015,statement,inflation,12,0.016901408450704224
2015-07-29,2015,statement,employment,5,0.007042253521126761
2015-07-29,2015,statement,unemployment,1,0.0014084507042253522
2015-07-29,2015,statement,labor market,7,0.009859154929577466
2015-07-29,2015,statement,risks,1,0.0014084507042253522
2015-07-29,2015,statement,uncertainty,0,0.0
2015-07-29,2015,statement,financial conditions,1,0.0014084507042253522
2015-07-29,2015,statement,growth,1,0.0014084507042253522
2015-07-29,2015,statement,recession,0,0.0
2015-09-17,2015,statement,inflation,13,0.017150395778364115
2015-09-17,2015,statement,employment,5,0.006596306068601583
2015-09-17,2015,statement,unemployment,1,0.0013192612137203166
2015-09-17,2015,statement,labor market,7,0.009234828496042216
2015-09-17,2015,statement,risks,1,0.0013192612137203166
2015-09-17,2015,statement,uncertainty,0,0.0
2015-09-17,2015,statement,financial conditions,1,0.0013192612137203166
2015-09-17,2015,statement,growth,0,0.0
2015-09-17,2015,statement,recession,0,0.0
2015-10-28,2015,statement,inflation,12,0.01602136181575434
2015-10-28,2015,statement,employment,5,0.006675567423230975
2015-10-28,2015,statement,unemployment,1,0.0013351134846461949
2015-10-28,2015,statement,labor market,6,0.00801068090787717
2015-10-28,2015,statement,risks,1,0.0013351134846461949
2015-10-28,2015,statement,uncertainty,0,0.0
2015-10-28,2015,statement,financial conditions,1,0.0013351134846461949
2015-10-28,2015,statement,growth,0,0.0
2015-10-28,2015,statement,recession,0,0.0
2015-12-16,2015,statement,inflation,12,0.015727391874180863
2015-12-16,2015,statement,employment,2,0.002621231979030144
2015-12-16,2015,statement,unemployment,1,0.001310615989515072
2015-12-16,2015,statement,labor market,7,0.009174311926605505
2015-12-16,2015,statement,risks,1,0.001310615989515072
2015-12-16,2015,statement,uncertainty,0,0.0
2015-12-16,2015,statement,financial conditions,1,0.001310615989515072
2015-12-16,2015,statement,growth,0,0.0
2015-12-16,2015,statement,recession,0,0.0
2016-01-27,2016,statement,inflation,11,0.015006821282401092
2016-01-27,2016,statement,employment,2,0.002728512960436562
2016-01-27,2016,statement,unemployment,0,0.0
2016-01-27,2016,statement,labor market,7,0.009549795361527967
2016-01-27,2016,statement,risks,1,0.001364256480218281
2016-01-27,2016,statement,uncertainty,0,0.0
2016-01-27,2016,statement,financial conditions,1,0.001364256480218281
2016-01-27,2016,statement,growth,1,0.001364256480218281
2016-01-27,2016,statement,recession,0,0.0
2016-03-16,2016,statement,inflation,11,0.01478494623655914
2016-03-16,2016,statement,employment,2,0.002688172043010753
2016-03-16,2016,statement,unemployment,0,0.0
2016-03-16,2016,statement,labor market,5,0.006720430107526882
2016-03-16,2016,statement,risks,1,0.0013440860215053765
2016-03-16,2016,statement,uncertainty,0,0.0
2016-03-16,2016,statement,financial conditions,1,0.0013440860215053765
2016-03-16,2016,statement,growth,0,0.0
2016-03-16,2016,statement,recession,0,0.0
2016-04-27,2016,statement,inflation,11,0.014686248331108143
2016-04-27,2016,statement,employment,2,0.0026702269692923898
2016-04-27,2016,statement,unemployment,0,0.0
2016-04-27,2016,statement,labor market,6,0.00801068090787717
2016-04-27,2016,statement,risks,0,0.0
2016-04-27,2016,statement,uncertainty,0,0.0
2016-04-27,2016,statement,financial conditions,1,0.0013351134846461949
2016-04-27,2016,statement,growth,2,0.0026702269692923898
2016-04-27,2016,statement,recession,0,0.0
2016-06-15,2016,statement,inflation,11,0.015384615384615385
2016-06-15,2016,statement,employment,2,0.002797202797202797
2016-06-15,2016,statement,unemployment,1,0.0013986013986013986
2016-06-15,2016,statement,labor market,5,0.006993006993006993
2016-06-15,2016,statement,risks,0,0.0
2016-06-15,2016,statement,uncertainty,0,0.0
2016-06-15,2016,statement,financial conditions,1,0.0013986013986013986
2016-06-15,2016,statement,growth,2,0.002797202797202797
2016-06-15,2016,statement,recession,0,0.0
2016-07-27,2016,statement,inflation,11,0.014884979702300407
2016-07-27,2016,statement,employment,2,0.0027063599458728013
2016-07-27,2016,statement,unemployment,0,0.0
2016-07-27,2016,statement,labor market,6,0.008119079837618403
2016-07-27,2016,statement,risks,1,0.0013531799729364006
2016-07-27,2016,statement,uncertainty,0,0.0
2016-07-27,2016,statement,financial conditions,1,0.0013531799729364006
2016-07-27,2016,statement,growth,1,0.0013531799729364006
2016-07-27,2016,statement,recession,0,0.0
2016-09-21,2016,statement,inflation,11,0.014157014157014158
2016-09-21,2016,statement,employment,2,0.002574002574002574
2016-09-21,2016,statement,unemployment,1,0.001287001287001287
2016-09-21,2016,statement,labor market,5,0.006435006435006435
2016-09-21,2016,statement,risks,1,0.001287001287001287
2016-09-21,2016,statement,uncertainty,0,0.0
2016-09-21,2016,statement,financial conditions,1,0.001287001287001287
2016-09-21,2016,statement,growth,1,0.001287001287001287
2016-09-21,2016,statement,recession,0,0.0
2016-11-02,2016,statement,inflation,11,0.014267185473411154
2016-11-02,2016,statement,employment,2,0.0025940337224383916
2016-11-02,2016,statement,unemployment,1,0.0012970168612191958
2016-11-02,2016,statement,labor market,5,0.00648508430609598
2016-11-02,2016,statement,risks,1,0.0012970168612191958
2016-11-02,2016,statement,uncertainty,0,0.0
2016-11-02,2016,statement,financial conditions,1,0.0012970168612191958
2016-11-02,2016,statement,growth,1,0.0012970168612191958
2016-11-02,2016,statement,recession,0,0.0
2016-12-14,2016,statement,inflation,12,0.016853932584269662
2016-12-14,2016,statement,employment,2,0.0028089887640449437
2016-12-14,2016,statement,unemployment,1,0.0014044943820224719
2016-12-14,2016,statement,labor market,6,0.008426966292134831
2016-12-14,2016,statement,risks,1,0.0014044943820224719
2016-12-14,2016,statement,uncertainty,0,0.0
2016-12-14,2016,statement,financial conditions,1,0.0014044943820224719
2016-12-14,2016,statement,growth,0,0.0
2016-12-14,2016,statement,recession,0,0.0
2017-02-01,2017,statement,inflation,12,0.017777777777777778
2017-02-01,2017,statement,employment,2,0.002962962962962963
2017-02-01,2017,statement,unemployment,1,0.0014814814814814814
2017-02-01,2017,statement,labor market,5,0.007407407407407408
2017-02-01,2017,statement,risks,1,0.0014814814814814814
2017-02-01,2017,statement,uncertainty,0,0.0
2017-02-01,2017,statement,financial conditions,1,0.0014814814814814814
2017-02-01,2017,statement,growth,0,0.0
2017-02-01,2017,statement,recession,0,0.0
2017-03-15,2017,statement,inflation,13,0.018651362984218076
2017-03-15,2017,statement,employment,2,0.0028694404591104736
2017-03-15,2017,statement,unemployment,1,0.0014347202295552368
2017-03-15,2017,statement,labor market,5,0.007173601147776184
2017-03-15,2017,statement,risks,1,0.0014347202295552368
2017-03-15,2017,statement,uncertainty,0,0.0
2017-03-15,2017,statement,financial conditions,1,0.0014347202295552368
2017-03-15,2017,statement,growth,0,0.0
2017-03-15,2017,statement,recession,0,0.0
2017-05-03,2017,statement,inflation,13,0.01875901875901876
2017-05-03,2017,statement,employment,2,0.002886002886002886
2017-05-03,2017,statement,unemployment,1,0.001443001443001443
2017-05-03,2017,statement,labor market,5,0.007215007215007215
2017-05-03,2017,statement,risks,1,0.001443001443001443
2017-05-03,2017,statement,uncertainty,0,0.0
2017-05-03,2017,statement,financial conditions,1,0.001443001443001443
2017-05-03,2017,statement,growth,3,0.004329004329004329
2017-05-03,2017,statement,recession,0,0.0
2017-06-14,2017,statement,inflation,12,0.016551724137931035
2017-06-14,2017,statement,employment,2,0.002758620689655172
2017-06-14,2017,statement,unemployment,1,0.001379310344827586
2017-06-14,2017,statement,labor market,5,0.006896551724137931
2017-06-14,2017,statement,risks,1,0.001379310344827586
2017-06-14,2017,statement,uncertainty,0,0.0
2017-06-14,2017,statement,financial conditions,0,0.0
2017-06-14,2017,statement,growth,0,0.0
2017-06-14,2017,statement,recession,0,0.0
2017-07-26,2017,statement,inflation,12,0.017673048600883652
2017-07-26,2017,statement,employment,2,0.0029455081001472753
2017-07-26,2017,statement,unemployment,1,0.0014727540500736377
2017-07-26,2017,statement,labor market,5,0.007363770250368188
2017-07-26,2017,statement,risks,1,0.0014727540500736377
2017-07-26,2017,statement,uncertainty,0,0.0
2017-07-26,2017,statement,financial conditions,0,0.0
2017-07-26,2017,statement,growth,0,0.0
2017-07-26,2017,statement,recession,0,0.0
2017-09-20,2017,statement,inflation,13,0.018413597733711047
2017-09-20,2017,statement,employment,2,0.0028328611898017
2017-09-20,2017,statement,unemployment,1,0.00141643059490085
2017-09-20,2017,statement,labor market,5,0.007082152974504249
2017-09-20,2017,statement,risks,1,0.00141643059490085
2017-09-20,2017,statement,uncertainty,0,0.0
2017-09-20,2017,statement,financial conditions,0,0.0
2017-09-20,2017,statement,growth,1,0.00141643059490085
2017-09-20,2017,statement,recession,0,0.0
2017-11-01,2017,statement,inflation,15,0.021897810218978103
2017-11-01,2017,statement,employment,4,0.00583941605839416
2017-11-01,2017,statement,unemployment,1,0.00145985401459854
2017-11-01,2017,statement,labor market,5,0.0072992700729927005
2017-11-01,2017,statement,risks,1,0.00145985401459854
2017-11-01,2017,statement,uncertainty,0,0.0
2017-11-01,2017,statement,financial conditions,0,0.0
2017-11-01,2017,statement,growth,1,0.00145985401459854
2017-11-01,2017,statement,recession,0,0.0
2017-12-13,2017,statement,inflation,14,0.021244309559939303
2017-12-13,2017,statement,employment,3,0.004552352048558422
2017-12-13,2017,statement,unemployment,1,0.0015174506828528073
2017-12-13,2017,statement,labor market,5,0.007587253414264037
2017-12-13,2017,statement,risks,1,0.0015174506828528073
2017-12-13,2017,statement,uncertainty,0,0.0
2017-12-13,2017,statement,financial conditions,0,0.0
2017-12-13,2017,statement,growth,1,0.0015174506828528073
2017-12-13,2017,statement,recession,0,0.0
2018-01-31,2018,statement,inflation,13,0.021922428330522766
2018-01-31,2018,statement,employment,3,0.00505902192242833
2018-01-31,2018,statement,unemployment,1,0.0016863406408094434
2018-01-31,2018,statement,labor market,5,0.008431703204047217
2018-01-31,2018,statement,risks,1,0.0016863406408094434
2018-01-31,2018,statement,uncertainty,0,0.0
2018-01-31,2018,statement,financial conditions,0,0.0
2018-01-31,2018,statement,growth,0,0.0
2018-01-31,2018,statement,recession,0,0.0
2018-03-21,2018,statement,inflation,13,0.020967741935483872
2018-03-21,2018,statement,employment,2,0.0032258064516129032
2018-03-21,2018,statement,unemployment,1,0.0016129032258064516
2018-03-21,2018,statement,labor market,5,0.008064516129032258
2018-03-21,2018,statement,risks,1,0.0016129032258064516
2018-03-21,2018,statement,uncertainty,0,0.0
2018-03-21,2018,statement,financial conditions,0,0.0
2018-03-21,2018,statement,growth,1,0.0016129032258064516
2018-03-21,2018,statement,recession,0,0.0
2018-05-02,2018,statement,inflation,12,0.02023608768971332
2018-05-02,2018,statement,employment,2,0.003372681281618887
2018-05-02,2018,statement,unemployment,1,0.0016863406408094434
2018-05-02,2018,statement,labor market,5,0.008431703204047217
2018-05-02,2018,statement,risks,1,0.0016863406408094434
2018-05-02,2018,statement,uncertainty,0,0.0
2018-05-02,2018,statement,financial conditions,0,0.0
2018-05-02,2018,statement,growth,1,0.0016863406408094434
2018-05-02,2018,statement,recession,0,0.0
2018-06-13,2018,statement,inflation,9,0.018367346938775512
2018-06-13,2018,statement,employment,2,0.004081632653061225
2018-06-13,2018,statement,unemployment,1,0.0020408163265306124
2018-06-13,2018,statement,labor market,5,0.01020408163265306
2018-06-13,2018,statement,risks,1,0.0020408163265306124
2018-06-13,2018,statement,uncertainty,0,0.0
2018-06-13,2018,statement,financial conditions,0,0.0
2018-06-13,2018,statement,growth,1,0.0020408163265306124
2018-06-13,2018,statement,recession,0,0.0
2018-08-01,2018,statement,inflation,9,0.01882845188284519
2018-08-01,2018,statement,employment,2,0.0041841004184100415
2018-08-01,2018,statement,unemployment,1,0.0020920502092050207
2018-08-01,2018,statement,labor market,5,0.010460251046025104
2018-08-01,2018,statement,risks,1,0.0020920502092050207
2018-08-01,2018,statement,uncertainty,0,0.0
2018-08-01,2018,statement,financial conditions,0,0.0
2018-08-01,2018,statement,growth,0,0.0
2018-08-01,2018,statement,recession,0,0.0
2018-09-26,2018,statement,inflation,8,0.01735357917570499
2018-09-26,2018,statement,employment,2,0.004338394793926247
2018-09-26,2018,statement,unemployment,1,0.0021691973969631237
2018-09-26,2018,statement,labor market,4,0.008676789587852495
2018-09-26,2018,statement,risks,1,0.0021691973969631237
2018-09-26,2018,statement,uncertainty,0,0.0
2018-09-26,2018,statement,financial conditions,0,0.0
2018-09-26,2018,statement,growth,0,0.0
2018-09-26,2018,statement,recession,0,0.0
2018-11-08,2018,statement,inflation,8,0.016877637130801686
2018-11-08,2018,statement,employment,2,0.004219409282700422
2018-11-08,2018,statement,unemployment,1,0.002109704641350211
2018-11-08,2018,statement,labor market,4,0.008438818565400843
2018-11-08,2018,statement,risks,1,0.002109704641350211
2018-11-08,2018,statement,uncertainty,0,0.0
2018-11-08,2018,statement,financial conditions,0,0.0
2018-11-08,2018,statement,growth,1,0.002109704641350211
2018-11-08,2018,statement,recession,0,0.0
2018-12-19,2018,statement,inflation,8,0.015968063872255488
2018-12-19,2018,statement,employment,2,0.003992015968063872
2018-12-19,2018,statement,unemployment,1,0.001996007984031936
2018-12-19,2018,statement,labor market,4,0.007984031936127744
2018-12-19,2018,statement,risks,1,0.001996007984031936
2018-12-19,2018,statement,uncertainty,0,0.0
2018-12-19,2018,statement,financial conditions,0,0.0
2018-12-19,2018,statement,growth,1,0.001996007984031936
2018-12-19,2018,statement,recession,0,0.0
2019-01-30,2019,statement,inflation,9,0.018
2019-01-30,2019,statement,employment,2,0.004
2019-01-30,2019,statement,unemployment,1,0.002
2019-01-30,2019,statement,labor market,3,0.006
2019-01-30,2019,statement,risks,0,0.0
2019-01-30,2019,statement,uncertainty,0,0.0
2019-01-30,2019,statement,financial conditions,0,0.0
2019-01-30,2019,statement,growth,1,0.002
2019-01-30,2019,statement,recession,0,0.0
2019-03-20,2019,statement,inflation,9,0.01744186046511628
2019-03-20,2019,statement,employment,3,0.005813953488372093
2019-03-20,2019,statement,unemployment,1,0.001937984496124031
2019-03-20,2019,statement,labor market,3,0.005813953488372093
2019-03-20,2019,statement,risks,0,0.0
2019-03-20,2019,statement,uncertainty,0,0.0
2019-03-20,2019,statement,financial conditions,0,0.0
2019-03-20,2019,statement,growth,2,0.003875968992248062
2019-03-20,2019,statement,recession,0,0.0
2019-05-01,2019,statement,inflation,9,0.018292682926829267
2019-05-01,2019,statement,employment,2,0.0040650406504065045
2019-05-01,2019,statement,unemployment,1,0.0020325203252032522
2019-05-01,2019,statement,labor market,3,0.006097560975609756
2019-05-01,2019,statement,risks,0,0.0
2019-05-01,2019,statement,uncertainty,0,0.0
2019-05-01,2019,statement,financial conditions,0,0.0
2019-05-01,2019,statement,growth,1,0.0020325203252032522
2019-05-01,2019,statement,recession,0,0.0
2019-06-19,2019,statement,inflation,10,0.018975332068311195
2019-06-19,2019,statement,employment,2,0.003795066413662239
2019-06-19,2019,statement,unemployment,1,0.0018975332068311196
2019-06-19,2019,statement,labor market,4,0.007590132827324478
2019-06-19,2019,statement,risks,0,0.0
2019-06-19,2019,statement,uncertainty,0,0.0
2019-06-19,2019,statement,financial conditions,0,0.0
2019-06-19,2019,statement,growth,1,0.0018975332068311196
2019-06-19,2019,statement,recession,0,0.0
2019-07-31,2019,statement,inflation,10,0.017452006980802792
2019-07-31,2019,statement,employment,2,0.0034904013961605585
2019-07-31,2019,statement,unemployment,1,0.0017452006980802793
2019-07-31,2019,statement,labor market,4,0.006980802792321117
2019-07-31,2019,statement,risks,0,0.0
2019-07-31,2019,statement,uncertainty,0,0.0
2019-07-31,2019,statement,financial conditions,0,0.0
2019-07-31,2019,statement,growth,2,0.0034904013961605585
2019-07-31,2019,statement,recession,0,0.0
2019-09-18,2019,statement,inflation,10,0.017985611510791366
2019-09-18,2019,statement,employment,2,0.0035971223021582736
2019-09-18,2019,statement,unemployment,1,0.0017985611510791368
2019-09-18,2019,statement,labor market,4,0.007194244604316547
2019-09-18,2019,statement,risks,0,0.0
2019-09-18,2019,statement,uncertainty,0,0.0
2019-09-18,2019,statement,financial conditions,0,0.0
2019-09-18,2019,statement,growth,0,0.0
2019-09-18,2019,statement,recession,0,0.0
2019-10-30,2019,statement,inflation,9,0.017341040462427744
2019-10-30,2019,statement,employment,2,0.0038535645472061657
2019-10-30,2019,statement,unemployment,1,0.0019267822736030828
2019-10-30,2019,statement,labor market,3,0.005780346820809248
2019-10-30,2019,statement,risks,0,0.0
2019-10-30,2019,statement,uncertainty,0,0.0
2019-10-30,2019,statement,financial conditions,0,0.0
2019-10-30,2019,statement,growth,0,0.0
2019-10-30,2019,statement,recession,0,0.0
2019-12-11,2019,statement,inflation,9,0.01859504132231405
2019-12-11,2019,statement,employment,2,0.004132231404958678
2019-12-11,2019,statement,unemployment,1,0.002066115702479339
2019-12-11,2019,statement,labor market,3,0.006198347107438017
2019-12-11,2019,statement,risks,0,0.0
2019-12-11,2019,statement,uncertainty,0,0.0
2019-12-11,2019,statement,financial conditions,0,0.0
2019-12-11,2019,statement,growth,0,0.0
2019-12-11,2019,statement,recession,0,0.0
2020-01-29,2020,statement,inflation,9,0.01859504132231405
2020-01-29,2020,statement,employment,2,0.004132231404958678
2020-01-29,2020,statement,unemployment,1,0.002066115702479339
2020-01-29,2020,statement,labor market,3,0.006198347107438017
2020-01-29,2020,statement,risks,0,0.0
2020-01-29,2020,statement,uncertainty,0,0.0
2020-01-29,2020,statement,financial conditions,0,0.0
2020-01-29,2020,statement,growth,0,0.0
2020-01-29,2020,statement,recession,0,0.0
2020-04-29,2020,statement,inflation,6,0.010033444816053512
2020-04-29,2020,statement,employment,4,0.006688963210702341
